,reaction_id,min_flux,max_flux
Gb4bin17_TF_indole_e_Gb4bin17_C_e,Gb4bin17_TF_indole_e_Gb4bin17_C_e,-0.056843,69.23705637037028
Gb4bin17_TF_inost_e_Gb4bin17_C_e,Gb4bin17_TF_inost_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_istfrnA_e_Gb4bin17_C_e,Gb4bin17_TF_istfrnA_e_Gb4bin17_C_e,-0.014523,0.0
Gb4bin17_TF_k_e_Gb4bin17_C_e,Gb4bin17_TF_k_e_Gb4bin17_C_e,-0.195193,0.0
Gb4bin17_TF_lac__D_e_Gb4bin17_C_e,Gb4bin17_TF_lac__D_e_Gb4bin17_C_e,-756.2500166666666,0.0
Gb4bin17_TF_lac__L_e_Gb4bin17_C_e,Gb4bin17_TF_lac__L_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_lcts_e_Gb4bin17_C_e,Gb4bin17_TF_lcts_e_Gb4bin17_C_e,-933.8136850000006,1000.0
Gb4bin17_TF_leu__L_e_Gb4bin17_C_e,Gb4bin17_TF_leu__L_e_Gb4bin17_C_e,-0.45133100000000004,0.0
Gb4bin17_TF_lys__L_e_Gb4bin17_C_e,Gb4bin17_TF_lys__L_e_Gb4bin17_C_e,-0.343161,0.0
Gb4bin17_TF_malt_e_Gb4bin17_C_e,Gb4bin17_TF_malt_e_Gb4bin17_C_e,-933.8136849999987,0.0
Gb4bin17_TF_malthp_e_Gb4bin17_C_e,Gb4bin17_TF_malthp_e_Gb4bin17_C_e,-322.19331374999985,0.0
Gb4bin17_TF_malthx_e_Gb4bin17_C_e,Gb4bin17_TF_malthx_e_Gb4bin17_C_e,-386.6319764999997,0.0
Gb4bin17_TF_met_L_ala__L_e_Gb4bin17_C_e,Gb4bin17_TF_met_L_ala__L_e_Gb4bin17_C_e,-0.153909,0.0
Gb4bin17_TF_met__D_e_Gb4bin17_C_e,Gb4bin17_TF_met__D_e_Gb4bin17_C_e,-0.153909,0.0
Gb4bin17_TF_met__L_e_Gb4bin17_C_e,Gb4bin17_TF_met__L_e_Gb4bin17_C_e,-0.153909,0.0
Gb4bin17_TF_mg2_e_Gb4bin17_C_e,Gb4bin17_TF_mg2_e_Gb4bin17_C_e,-0.008675,0.0
Gb4bin17_TF_mn2_e_Gb4bin17_C_e,Gb4bin17_TF_mn2_e_Gb4bin17_C_e,-0.000691,0.0
Gb4bin17_TF_mobd_e_Gb4bin17_C_e,Gb4bin17_TF_mobd_e_Gb4bin17_C_e,-933.8136850000019,0.0
Gb4bin17_TF_mso3_e_Gb4bin17_C_e,Gb4bin17_TF_mso3_e_Gb4bin17_C_e,-895.3373463461285,0.0
Gb4bin17_TF_nh4_e_Gb4bin17_C_e,Gb4bin17_TF_nh4_e_Gb4bin17_C_e,-437.8862405000043,1000.0
Gb4bin17_TF_nmn_e_Gb4bin17_C_e,Gb4bin17_TF_nmn_e_Gb4bin17_C_e,-0.0022780000000746092,0.0
Gb4bin17_TF_no2_e_Gb4bin17_C_e,Gb4bin17_TF_no2_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_no3_e_Gb4bin17_C_e,Gb4bin17_TF_no3_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_o2_e_Gb4bin17_C_e,Gb4bin17_TF_o2_e_Gb4bin17_C_e,-1000.0,499.99993425
Gb4bin17_TF_ocdcea_e_Gb4bin17_C_e,Gb4bin17_TF_ocdcea_e_Gb4bin17_C_e,0.0,114.3371929285712
Gb4bin17_TF_octa_e_Gb4bin17_C_e,Gb4bin17_TF_octa_e_Gb4bin17_C_e,-88.63721498420968,0.0
Gb4bin17_TF_orn_e_Gb4bin17_C_e,Gb4bin17_TF_orn_e_Gb4bin17_C_e,-0.5168470000000001,0.0
Gb4bin17_TF_pi_e_Gb4bin17_C_e,Gb4bin17_TF_pi_e_Gb4bin17_C_e,-467.3146915,0.0
Gb4bin17_TF_pnto__R_e_Gb4bin17_C_e,Gb4bin17_TF_pnto__R_e_Gb4bin17_C_e,-46.692710525000024,697.304926227272
Gb4bin17_TF_pro__L_e_Gb4bin17_C_e,Gb4bin17_TF_pro__L_e_Gb4bin17_C_e,-0.5168470000000001,0.0
Gb4bin17_TF_prohisglu_e_Gb4bin17_C_e,Gb4bin17_TF_prohisglu_e_Gb4bin17_C_e,-0.094738,0.0
Gb4bin17_TF_pta_e_Gb4bin17_C_e,Gb4bin17_TF_pta_e_Gb4bin17_C_e,-350.6955288125007,0.0
Gb4bin17_TF_ptrc_e_Gb4bin17_C_e,Gb4bin17_TF_ptrc_e_Gb4bin17_C_e,0.0,0.0
Gb4bin17_TF_pyovd_kt_e_Gb4bin17_C_e,Gb4bin17_TF_pyovd_kt_e_Gb4bin17_C_e,-1000.0,1000.0
Gb4bin17_TF_pyr_e_Gb4bin17_C_e,Gb4bin17_TF_pyr_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_rib__D_e_Gb4bin17_C_e,Gb4bin17_TF_rib__D_e_Gb4bin17_C_e,-134.07328685714276,0.0
Gb4bin17_TF_rmn_e_Gb4bin17_C_e,Gb4bin17_TF_rmn_e_Gb4bin17_C_e,0.0,0.0
Gb4bin17_TF_s_e_Gb4bin17_C_e,Gb4bin17_TF_s_e_Gb4bin17_C_e,-1000.0,468.13368437500026
Gb4bin17_TF_salchs4_e_Gb4bin17_C_e,Gb4bin17_TF_salchs4_e_Gb4bin17_C_e,0.0,0.014523
Gb4bin17_TF_salchs4fe_e_Gb4bin17_C_e,Gb4bin17_TF_salchs4fe_e_Gb4bin17_C_e,-0.014523,0.0
Gb4bin17_TF_sel_e_Gb4bin17_C_e,Gb4bin17_TF_sel_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_ser__L_e_Gb4bin17_C_e,Gb4bin17_TF_ser__L_e_Gb4bin17_C_e,-467.69268775000023,0.0
Gb4bin17_TF_serglugly_e_Gb4bin17_C_e,Gb4bin17_TF_serglugly_e_Gb4bin17_C_e,-311.79512516666665,0.0
Gb4bin17_TF_slnt_e_Gb4bin17_C_e,Gb4bin17_TF_slnt_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_so3_e_Gb4bin17_C_e,Gb4bin17_TF_so3_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_so4_e_Gb4bin17_C_e,Gb4bin17_TF_so4_e_Gb4bin17_C_e,-466.909011500001,0.0
Gb4bin17_TF_spmd_e_Gb4bin17_C_e,Gb4bin17_TF_spmd_e_Gb4bin17_C_e,0.0,0.0
Gb4bin17_TF_stfrnA_e_Gb4bin17_C_e,Gb4bin17_TF_stfrnA_e_Gb4bin17_C_e,0.0,0.014523
Gb4bin17_TF_succ_e_Gb4bin17_C_e,Gb4bin17_TF_succ_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_tartr__D_e_Gb4bin17_C_e,Gb4bin17_TF_tartr__D_e_Gb4bin17_C_e,-935.3853754999991,0.0
Gb4bin17_TF_tet_e_Gb4bin17_C_e,Gb4bin17_TF_tet_e_Gb4bin17_C_e,-750.2266991313861,0.0
Gb4bin17_TF_thr__L_e_Gb4bin17_C_e,Gb4bin17_TF_thr__L_e_Gb4bin17_C_e,-467.9463747500002,0.0
Gb4bin17_TF_thymd_e_Gb4bin17_C_e,Gb4bin17_TF_thymd_e_Gb4bin17_C_e,-0.026165999999989253,0.0
Gb4bin17_TF_tmam_e_Gb4bin17_C_e,Gb4bin17_TF_tmam_e_Gb4bin17_C_e,0.0,323.8682486730765
Gb4bin17_TF_tol_e_Gb4bin17_C_e,Gb4bin17_TF_tol_e_Gb4bin17_C_e,0.0,933.8136850000035
Gb4bin17_TF_tre_e_Gb4bin17_C_e,Gb4bin17_TF_tre_e_Gb4bin17_C_e,-933.8136850000002,0.0
Gb4bin17_TF_tsul_e_Gb4bin17_C_e,Gb4bin17_TF_tsul_e_Gb4bin17_C_e,-575.0427237758628,1000.0
Gb4bin17_TF_tton_e_Gb4bin17_C_e,Gb4bin17_TF_tton_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_udcpp_e_Gb4bin17_C_e,Gb4bin17_TF_udcpp_e_Gb4bin17_C_e,-0.1,0.0
Gb4bin17_TF_uri_e_Gb4bin17_C_e,Gb4bin17_TF_uri_e_Gb4bin17_C_e,-85.64423599999992,0.0
Gb4bin17_TF_val__L_e_Gb4bin17_C_e,Gb4bin17_TF_val__L_e_Gb4bin17_C_e,-0.423162,0.0
Gb4bin17_TF_xyl__D_e_Gb4bin17_C_e,Gb4bin17_TF_xyl__D_e_Gb4bin17_C_e,0.0,0.0
Gb4bin17_TF_xylu__L_e_Gb4bin17_C_e,Gb4bin17_TF_xylu__L_e_Gb4bin17_C_e,-143.91809869230778,0.0
Gb4bin17_TF_zn2_e_Gb4bin17_C_e,Gb4bin17_TF_zn2_e_Gb4bin17_C_e,-0.000341,0.0
Gb4bin17_TF_novbcn_e_Gb4bin17_C_e,Gb4bin17_TF_novbcn_e_Gb4bin17_C_e,0.0,0.0
Gb4bin17_TF_na1_e_Gb4bin17_C_e,Gb4bin17_TF_na1_e_Gb4bin17_C_e,0.0,0.0
EX__3gmp_e_medium,EX__3gmp_e_medium,0.0,71.83182192307694
EX__6pgc_e_medium,EX__6pgc_e_medium,-124.84314166666667,0.0
EX_acglu_e_medium,EX_acglu_e_medium,-1000.0,0.0
EX_acon_medium,EX_acon_medium,-935.3853754999967,0.0
EX_balagly_e_medium,EX_balagly_e_medium,-573.0948197982457,0.0
EX_btn_e_medium,EX_btn_e_medium,0.0,485.214594625
EX_carn_e_medium,EX_carn_e_medium,-535.646700319185,0.0
EX_chtbs_e_medium,EX_chtbs_e_medium,-0.1,0.0
EX_fuc_e_medium,EX_fuc_e_medium,-89.11472614285714,0.0
EX_g6p_B_e_medium,EX_g6p_B_e_medium,-934.6696060000019,0.0
EX_gly_tyr_e_medium,EX_gly_tyr_e_medium,-172.91324921285147,0.0
EX_tmam_e_medium,EX_tmam_e_medium,0.0,1000.0
EX_xylu__L_e_medium,EX_xylu__L_e_medium,-574.6580672830218,0.0
Gb7bin10_TF_LalaDgluMdap_e_Gb7bin10_C_e,Gb7bin10_TF_LalaDgluMdap_e_Gb7bin10_C_e,-0.1,91.15637326891611
Gb7bin10_TF_R_3hdcaa_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hdcaa_e_Gb7bin10_C_e,0.0,891.3273204921386
Gb7bin10_TF_R_3hhxa_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hhxa_e_Gb7bin10_C_e,0.0,891.3273204921383
Gb7bin10_TF_R_3hpdeca_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hpdeca_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_R_3hphpa_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hphpa_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_R_3hpnona_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hpnona_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_R_3hpocta_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hpocta_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_R_3hppta_e_Gb7bin10_C_e,Gb7bin10_TF_R_3hppta_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_acald_e_Gb7bin10_C_e,Gb7bin10_TF_acald_e_Gb7bin10_C_e,-1000.0,1000.0
Gb7bin10_TF_agm_e_Gb7bin10_C_e,Gb7bin10_TF_agm_e_Gb7bin10_C_e,-501.3847011651566,0.0
Gb7bin10_TF_ala__L_e_Gb7bin10_C_e,Gb7bin10_TF_ala__L_e_Gb7bin10_C_e,-960.5933481018527,0.0
Gb7bin10_TF_alaala_e_Gb7bin10_C_e,Gb7bin10_TF_alaala_e_Gb7bin10_C_e,-103.01225479356961,0.0
Gb7bin10_TF_alahis_e_Gb7bin10_C_e,Gb7bin10_TF_alahis_e_Gb7bin10_C_e,-535.0728575433816,0.0
Gb7bin10_TF_alaleu_e_Gb7bin10_C_e,Gb7bin10_TF_alaleu_e_Gb7bin10_C_e,-227.28085869228838,0.0
Gb7bin10_TF_alathr_e_Gb7bin10_C_e,Gb7bin10_TF_alathr_e_Gb7bin10_C_e,-557.4882486392404,0.0
Gb7bin10_TF_alatrp_e_Gb7bin10_C_e,Gb7bin10_TF_alatrp_e_Gb7bin10_C_e,-0.056843,0.0
Gb7bin10_TF_amp_e_Gb7bin10_C_e,Gb7bin10_TF_amp_e_Gb7bin10_C_e,-681.3622531244079,0.0
Gb7bin10_TF_anhgm_e_Gb7bin10_C_e,Gb7bin10_TF_anhgm_e_Gb7bin10_C_e,0.0,112.0378433536169
Gb7bin10_TF_arbt6p_e_Gb7bin10_C_e,Gb7bin10_TF_arbt6p_e_Gb7bin10_C_e,0.0,947.3070516920251
Gb7bin10_TF_arbt_e_Gb7bin10_C_e,Gb7bin10_TF_arbt_e_Gb7bin10_C_e,-947.307051692025,0.0
Gb7bin10_TF_arg__L_e_Gb7bin10_C_e,Gb7bin10_TF_arg__L_e_Gb7bin10_C_e,-500.8883933869675,0.0
Gb7bin10_TF_asn__L_e_Gb7bin10_C_e,Gb7bin10_TF_asn__L_e_Gb7bin10_C_e,-0.241055,0.0
Gb7bin10_TF_asp__L_e_Gb7bin10_C_e,Gb7bin10_TF_asp__L_e_Gb7bin10_C_e,-670.6717488732719,0.0
Gb7bin10_TF_balaala_e_Gb7bin10_C_e,Gb7bin10_TF_balaala_e_Gb7bin10_C_e,-511.3513269257194,0.0
Gb7bin10_TF_balabala_e_Gb7bin10_C_e,Gb7bin10_TF_balabala_e_Gb7bin10_C_e,-500.05,0.0
Gb7bin10_TF_balagly_e_Gb7bin10_C_e,Gb7bin10_TF_balagly_e_Gb7bin10_C_e,-534.5104459473686,0.0
Gb7bin10_TF_balaleu_e_Gb7bin10_C_e,Gb7bin10_TF_balaleu_e_Gb7bin10_C_e,-227.28085869228823,0.0
Gb7bin10_TF_balamd_e_Gb7bin10_C_e,Gb7bin10_TF_balamd_e_Gb7bin10_C_e,-535.6430812954159,0.0
Gb7bin10_TF_bz_e_Gb7bin10_C_e,Gb7bin10_TF_bz_e_Gb7bin10_C_e,-0.0001,0.0
Gb7bin10_TF_ca2_e_Gb7bin10_C_e,Gb7bin10_TF_ca2_e_Gb7bin10_C_e,-0.005205,0.0
Gb7bin10_TF_carn_e_Gb7bin10_C_e,Gb7bin10_TF_carn_e_Gb7bin10_C_e,-535.6467003191851,0.0
Gb7bin10_TF_catechol_e_Gb7bin10_C_e,Gb7bin10_TF_catechol_e_Gb7bin10_C_e,0.0,692.4826316472115
Gb7bin10_TF_cellb_e_Gb7bin10_C_e,Gb7bin10_TF_cellb_e_Gb7bin10_C_e,0.0,175.78633244265254
Gb7bin10_TF_cgly_e_Gb7bin10_C_e,Gb7bin10_TF_cgly_e_Gb7bin10_C_e,-529.8645565540443,0.0
Gb7bin10_TF_ch4s_e_Gb7bin10_C_e,Gb7bin10_TF_ch4s_e_Gb7bin10_C_e,0.0,914.239389476609
Gb7bin10_TF_chol_e_Gb7bin10_C_e,Gb7bin10_TF_chol_e_Gb7bin10_C_e,-515.9711851439072,0.0
Gb7bin10_TF_chols_e_Gb7bin10_C_e,Gb7bin10_TF_chols_e_Gb7bin10_C_e,-625.7483996206898,0.0
Gb7bin10_TF_chor_e_Gb7bin10_C_e,Gb7bin10_TF_chor_e_Gb7bin10_C_e,-692.6133762568094,0.0
Gb7bin10_TF_cl_e_Gb7bin10_C_e,Gb7bin10_TF_cl_e_Gb7bin10_C_e,-0.005205,0.0
Gb7bin10_TF_co2_e_Gb7bin10_C_e,Gb7bin10_TF_co2_e_Gb7bin10_C_e,-460.7674754648268,1000.0
Gb7bin10_TF_coa_e_Gb7bin10_C_e,Gb7bin10_TF_coa_e_Gb7bin10_C_e,-0.000575999999771426,244.16819520947556
Gb7bin10_TF_cobalt2_e_Gb7bin10_C_e,Gb7bin10_TF_cobalt2_e_Gb7bin10_C_e,-0.0001,0.0
Gb7bin10_TF_cu2_e_Gb7bin10_C_e,Gb7bin10_TF_cu2_e_Gb7bin10_C_e,-0.000709,0.0
Gb7bin10_TF_cys__L_e_Gb7bin10_C_e,Gb7bin10_TF_cys__L_e_Gb7bin10_C_e,-906.4452643278689,0.0
Gb7bin10_TF_d23hb_e_Gb7bin10_C_e,Gb7bin10_TF_d23hb_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_dca_e_Gb7bin10_C_e,Gb7bin10_TF_dca_e_Gb7bin10_C_e,-891.3273204921377,0.0
Gb7bin10_TF_ddca_e_Gb7bin10_C_e,Gb7bin10_TF_ddca_e_Gb7bin10_C_e,-307.15315380881435,0.0
Gb7bin10_TF_dtmp_e_Gb7bin10_C_e,Gb7bin10_TF_dtmp_e_Gb7bin10_C_e,-0.026166,0.0
Gb7bin10_TF_ecto__L_e_Gb7bin10_C_e,Gb7bin10_TF_ecto__L_e_Gb7bin10_C_e,-91.2563732689161,0.0
Gb7bin10_TF_fad_e_Gb7bin10_C_e,Gb7bin10_TF_fad_e_Gb7bin10_C_e,0.0,620.0753449562724
Gb7bin10_TF_fald_e_Gb7bin10_C_e,Gb7bin10_TF_fald_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_fe2_e_Gb7bin10_C_e,Gb7bin10_TF_fe2_e_Gb7bin10_C_e,0.0,482.3671656032633
Gb7bin10_TF_fe3_e_Gb7bin10_C_e,Gb7bin10_TF_fe3_e_Gb7bin10_C_e,-1000.0,1000.0
Gb7bin10_TF_fe3dcit_e_Gb7bin10_C_e,Gb7bin10_TF_fe3dcit_e_Gb7bin10_C_e,-470.62794743333325,0.0
Gb7bin10_TF_fe3dhbzs3_e_Gb7bin10_C_e,Gb7bin10_TF_fe3dhbzs3_e_Gb7bin10_C_e,-333.3333333333333,0.0
Gb7bin10_TF_fe3pyovd_kt_e_Gb7bin10_C_e,Gb7bin10_TF_fe3pyovd_kt_e_Gb7bin10_C_e,-1000.0,1000.0
Gb7bin10_TF_fol_e_Gb7bin10_C_e,Gb7bin10_TF_fol_e_Gb7bin10_C_e,-0.0006690000000108266,0.0
Gb7bin10_TF_forglu_e_Gb7bin10_C_e,Gb7bin10_TF_forglu_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_fru_e_Gb7bin10_C_e,Gb7bin10_TF_fru_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_gal_e_Gb7bin10_C_e,Gb7bin10_TF_gal_e_Gb7bin10_C_e,0.0,351.57266488530485
Gb7bin10_TF_galt_e_Gb7bin10_C_e,Gb7bin10_TF_galt_e_Gb7bin10_C_e,-338.23995552453937,0.0
Gb7bin10_TF_gam_e_Gb7bin10_C_e,Gb7bin10_TF_gam_e_Gb7bin10_C_e,-224.20234824029177,0.0
Gb7bin10_TF_glc__D_e_Gb7bin10_C_e,Gb7bin10_TF_glc__D_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_gln__L_e_Gb7bin10_C_e,Gb7bin10_TF_gln__L_e_Gb7bin10_C_e,-592.0761237401507,0.0
Gb7bin10_TF_glu__L_e_Gb7bin10_C_e,Gb7bin10_TF_glu__L_e_Gb7bin10_C_e,-881.2070917785919,0.0
Gb7bin10_TF_gly_e_Gb7bin10_C_e,Gb7bin10_TF_gly_e_Gb7bin10_C_e,-951.2318157820515,0.0
Gb7bin10_TF_glygln_e_Gb7bin10_C_e,Gb7bin10_TF_glygln_e_Gb7bin10_C_e,-396.6930874542124,0.0
Gb7bin10_TF_glyglu_e_Gb7bin10_C_e,Gb7bin10_TF_glyglu_e_Gb7bin10_C_e,-558.929951764467,0.0
Gb7bin10_TF_glygly_e_Gb7bin10_C_e,Gb7bin10_TF_glygly_e_Gb7bin10_C_e,-532.3912415361232,0.0
Gb7bin10_TF_glymet_e_Gb7bin10_C_e,Gb7bin10_TF_glymet_e_Gb7bin10_C_e,-554.6597236859848,0.0
Gb7bin10_TF_glyphe_e_Gb7bin10_C_e,Gb7bin10_TF_glyphe_e_Gb7bin10_C_e,-0.185265,0.0
Gb7bin10_TF_glyser_e_Gb7bin10_C_e,Gb7bin10_TF_glyser_e_Gb7bin10_C_e,-529.8645565540444,0.0
Gb7bin10_TF_gthrd_e_Gb7bin10_C_e,Gb7bin10_TF_gthrd_e_Gb7bin10_C_e,-387.37461282054056,0.0
Gb7bin10_TF_h2o2_e_Gb7bin10_C_e,Gb7bin10_TF_h2o2_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_h2o_e_Gb7bin10_C_e,Gb7bin10_TF_h2o_e_Gb7bin10_C_e,-1000.0,1000.0
Gb7bin10_TF_h2s_e_Gb7bin10_C_e,Gb7bin10_TF_h2s_e_Gb7bin10_C_e,-239.02764405422133,922.476072152778
Gb7bin10_TF_h_e_Gb7bin10_C_e,Gb7bin10_TF_h_e_Gb7bin10_C_e,-1000.0,1000.0
Gb7bin10_TF_hdca_e_Gb7bin10_C_e,Gb7bin10_TF_hdca_e_Gb7bin10_C_e,-242.36774668989725,0.0
Gb7bin10_TF_hdcea_e_Gb7bin10_C_e,Gb7bin10_TF_hdcea_e_Gb7bin10_C_e,-242.5438220598135,0.0
Gb7bin10_TF_his__L_e_Gb7bin10_C_e,Gb7bin10_TF_his__L_e_Gb7bin10_C_e,-928.8956443709678,0.0
Gb7bin10_TF_hisgly_e_Gb7bin10_C_e,Gb7bin10_TF_hisgly_e_Gb7bin10_C_e,-536.8645080044641,0.0
Gb7bin10_TF_hishis_e_Gb7bin10_C_e,Gb7bin10_TF_hishis_e_Gb7bin10_C_e,-500.047369,0.0
Gb7bin10_TF_hom__L_e_Gb7bin10_C_e,Gb7bin10_TF_hom__L_e_Gb7bin10_C_e,-959.3050468744589,0.0
Gb7bin10_TF_hxa_e_Gb7bin10_C_e,Gb7bin10_TF_hxa_e_Gb7bin10_C_e,-891.3273204921404,0.0
Gb7bin10_TF_ibtol_e_Gb7bin10_C_e,Gb7bin10_TF_ibtol_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_id3acald_e_Gb7bin10_C_e,Gb7bin10_TF_id3acald_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_ile__L_e_Gb7bin10_C_e,Gb7bin10_TF_ile__L_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_ind3ac_e_Gb7bin10_C_e,Gb7bin10_TF_ind3ac_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_indole_e_Gb7bin10_C_e,Gb7bin10_TF_indole_e_Gb7bin10_C_e,-0.056843,0.0
Gb7bin10_TF_inost_e_Gb7bin10_C_e,Gb7bin10_TF_inost_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_k_e_Gb7bin10_C_e,Gb7bin10_TF_k_e_Gb7bin10_C_e,-0.195193,0.0
Gb7bin10_TF_lcts_e_Gb7bin10_C_e,Gb7bin10_TF_lcts_e_Gb7bin10_C_e,-351.5726648853048,0.0
Gb7bin10_TF_leu__L_e_Gb7bin10_C_e,Gb7bin10_TF_leu__L_e_Gb7bin10_C_e,-234.71836231308117,0.0
Gb7bin10_TF_leuleu_e_Gb7bin10_C_e,Gb7bin10_TF_leuleu_e_Gb7bin10_C_e,-129.5690343637917,0.0
Gb7bin10_TF_lys__L_e_Gb7bin10_C_e,Gb7bin10_TF_lys__L_e_Gb7bin10_C_e,-326.4805187485912,0.0
Gb7bin10_TF_man1p_e_Gb7bin10_C_e,Gb7bin10_TF_man1p_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_man_e_Gb7bin10_C_e,Gb7bin10_TF_man_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_met__L_e_Gb7bin10_C_e,Gb7bin10_TF_met__L_e_Gb7bin10_C_e,-914.3933984766088,0.0
Gb7bin10_TF_mg2_e_Gb7bin10_C_e,Gb7bin10_TF_mg2_e_Gb7bin10_C_e,-0.008675,0.0
Gb7bin10_TF_mn2_e_Gb7bin10_C_e,Gb7bin10_TF_mn2_e_Gb7bin10_C_e,-0.000691,0.0
Gb7bin10_TF_mnl1p_e_Gb7bin10_C_e,Gb7bin10_TF_mnl1p_e_Gb7bin10_C_e,0.0,947.3070516920237
Gb7bin10_TF_mnl_e_Gb7bin10_C_e,Gb7bin10_TF_mnl_e_Gb7bin10_C_e,-947.307051692027,0.0
Gb7bin10_TF_nac_e_Gb7bin10_C_e,Gb7bin10_TF_nac_e_Gb7bin10_C_e,-0.002278000000202951,1000.0
Gb7bin10_TF_nh4_e_Gb7bin10_C_e,Gb7bin10_TF_nh4_e_Gb7bin10_C_e,-159.09894651927743,1000.0
Gb7bin10_TF_nmn_e_Gb7bin10_C_e,Gb7bin10_TF_nmn_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_o2_e_Gb7bin10_C_e,Gb7bin10_TF_o2_e_Gb7bin10_C_e,-1000.0,499.99566200000004
Gb7bin10_TF_octa_e_Gb7bin10_C_e,Gb7bin10_TF_octa_e_Gb7bin10_C_e,-503.1824733463954,0.0
Gb7bin10_TF_orn_e_Gb7bin10_C_e,Gb7bin10_TF_orn_e_Gb7bin10_C_e,-514.9885027576491,0.0
Gb7bin10_TF_phe__L_e_Gb7bin10_C_e,Gb7bin10_TF_phe__L_e_Gb7bin10_C_e,-0.185265,0.0
Gb7bin10_TF_phedca_e_Gb7bin10_C_e,Gb7bin10_TF_phedca_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_phehpa_e_Gb7bin10_C_e,Gb7bin10_TF_phehpa_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_phehxa_e_Gb7bin10_C_e,Gb7bin10_TF_phehxa_e_Gb7bin10_C_e,-605.4867717603689,0.0
Gb7bin10_TF_pheme_e_Gb7bin10_C_e,Gb7bin10_TF_pheme_e_Gb7bin10_C_e,-168.21387940401078,0.0
Gb7bin10_TF_phenona_e_Gb7bin10_C_e,Gb7bin10_TF_phenona_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_pheocta_e_Gb7bin10_C_e,Gb7bin10_TF_pheocta_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_phept_e_Gb7bin10_C_e,Gb7bin10_TF_phept_e_Gb7bin10_C_e,-1000.0,0.0
Gb7bin10_TF_pi_e_Gb7bin10_C_e,Gb7bin10_TF_pi_e_Gb7bin10_C_e,0.0,1000.0
Gb7bin10_TF_pro__L_e_Gb7bin10_C_e,Gb7bin10_TF_pro__L_e_Gb7bin10_C_e,-594.5706626518796,0.0
Gb7bin10_TF_progly_e_Gb7bin10_C_e,Gb7bin10_TF_progly_e_Gb7bin10_C_e,-461.58315813746594,0.0
Gb7bin10_TF_pta_e_Gb7bin10_C_e,Gb7bin10_TF_pta_e_Gb7bin10_C_e,-502.65364604819257,0.0
Gb7bin10_TF_ptrc_e_Gb7bin10_C_e,Gb7bin10_TF_ptrc_e_Gb7bin10_C_e,-501.38470116515646,0.0
Gb7bin10_TF_pyovd_kt_e_Gb7bin10_C_e,Gb7bin10_TF_pyovd_kt_e_Gb7bin10_C_e,-1000.0,1000.0
Gb7bin10_TF_rib__D_e_Gb7bin10_C_e,Gb7bin10_TF_rib__D_e_Gb7bin10_C_e,-589.8359737287335,0.0
Gb7bin10_TF_ribflv_e_Gb7bin10_C_e,Gb7bin10_TF_ribflv_e_Gb7bin10_C_e,-620.0757909562714,0.0
Gb7bin10_TF_rmn_e_Gb7bin10_C_e,Gb7bin10_TF_rmn_e_Gb7bin10_C_e,0.0,0.0
